,cluster,format_,text
1002,8.0,0,RT @CLewandowski_: Please watch @foxandfriends today at 7:30 AM to watch me discuss @realDonaldTrump.
1003,0.0,0,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!
1004,10.0,0,"Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!"
1005,0.0,0,"For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!"
1006,12.0,0,"Big day in Alabama. Vote for Luther Strange, he will be great!"
1007,8.0,0,"RT @MikeHolden42: @foxandfriends @realDonaldTrump He's a fascist, so not unusual."
1008,8.0,0,RT @SLandinSoCal: @foxandfriends @realDonaldTrump Nothing can stop the #TrumpTrain‼️ https://t.co/PprEMbiZQa
1009,14.0,0,RT @foxandfriends: FOX NEWS EXCLUSIVE: President Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio https://t.co/Rgw8l7i9Xl
1010,0.0,0,"@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!"
1011,10.0,0,"Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc."
1012,0.0,0,"RT @JackPosobiec: Meanwhile: 39 shootings in Chicago this weekend, 9 deaths. No national media outrage. Why is that? https://t.co/9Crutnnrp8"
1013,7.0,0,"Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!"
1014,0.0,0,"RT @foxandfriends: Sec. Mattis: If North Korea fires missile at US, it's 'game on' https://t.co/CfPL9u2I2G"
1015,13.0,0,"RT @FiIibuster: @realDonaldTrump We have a President that is putting the security and prosperity of America first. Thank you, President Tru…"
1016,0.0,0,Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!
1017,0.0,0,Leaving for New York City and meetings on military purchases and trade.
1018,12.0,0,"Big day in Washington, D.C., even though White House & Oval Office are being renovated. Great trade deals coming for American workers!"
1019,0.0,0,.@Merck Pharma is a leader in higher & higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back & LOWER PRICES!
1020,0.0,0,"Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!"
1021,0.0,0,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!
1022,12.0,0,"Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border & Wall, the military, tax cuts & law enforcement."
1023,0.0,0,Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA
1024,0.0,0,RT @axios: The DOJ is opening a civil rights investigation on the car attack in Charlottesville https://t.co/bkqmQENipV
1025,4.0,0,RT @FoxNews: .@AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/0w1L01EL0q https://t.co/9Q3FYUmNy1
1026,4.0,0,RT @DailyCaller: Guam Governor To Trump: I’ve Never Felt Safer Than ‘With You At The Helm’ https://t.co/ESwleDjwuB https://t.co/2UwKmzJtPY
1027,0.0,0,"RT @SecretService: Our thoughts & prayers are with the families, friends & colleagues of #Virginia's @VSPPIO Lt Cullen & Tpr Bates #Charlot…"
1028,0.0,0,"Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!"
1029,0.0,0,Deepest condolences to the families & fellow officers of the VA State Police who died today. You're all among the best this nation produces.
1030,0.0,0,"We will continue to follow developments in Charlottesville, and will provide whatever assistance is needed. We are ready, willing and able. https://t.co/mCTYBgUePi"
1031,0.0,0,"We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn"
1032,0.0,0,"What is vital now is a swift restoration of law and order and the protection of innocent lives.
#Charlottesville https://t.co/DB22fgnu6L"
1033,4.0,0,"Join me live from Bedminster, New Jersey: https://t.co/P3cRVvE0cY"
1034,0.0,0,"Am in Bedminster for meetings & press conference on V.A. & all that we have done, and are doing, to make it better-but Charlottesville sad!"
1035,0.0,0,We ALL must be united & condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!
1036,0.0,0,"Press Conference - Following National Security Briefing in Bedminster, New Jersey. 🎥https://t.co/v5O8GglOIK https://t.co/H1Zi5XRKEo"
1037,0.0,0,"As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed & thrive as the economy grows! https://t.co/ZycW4PPcU5"
1038,0.0,0,"""Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg https://t.co/X6KdszrxsS"
1039,0.0,0,We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4
1040,4.0,0,RT @PacificCommand: #USAF B-1B Lancer #bombers on Guam stand ready to fulfill USFK’s #FightTonight mission if called upon to do so https://…
1041,0.0,0,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!"
1042,14.0,0,"RT @foxandfriends: Trump fires new warning shot at McConnell, leaves door open on whether he should step down https://t.co/tJIRc0usWl"
1043,14.0,0,RT @foxandfriends: Senators learn the hard way about the fallout from turning on Trump https://t.co/wq8Im1cHpy
1044,0.0,0,RT @foxandfriends: FOX NEWS ALERT: 2 US drone strikes in Somalia target Al Qaeda and Al-Shabaab https://t.co/MqrY7zbMy2
1045,14.0,0,"""Trump approval rebounds to 45%, surges among Hispanics, union homes, men"" https://t.co/vvJMDv9Gjl"
1046,0.0,0,".@IvankaTrump will lead the U.S. delegation to India this fall, supporting women’s entrepreneurship globally.
#GES2017 @narendramodi"
1047,12.0,0,"Mitch, get back to work and put Repeal & Replace, Tax Reform & Cuts and a great Infrastructure Bill on my desk for signing. You can do it!"
1048,0.0,0,RT @foxandfriends: FOX NEWS ALERT: North Korea responds to U.S. with Guam attack plan as Secretary Mattis warns Kim Jung Un “he is grossly…
1049,0.0,0,RT @ProgressPolls: Who is a better President of the United States? #ObamaDay
1050,12.0,0,"Can you believe that Mitch McConnell, who has screamed Repeal & Replace for 7 years, couldn't get it done. Must Repeal & Replace ObamaCare!"
1051,4.0,0,RT @markets: U.S. job openings surge to record https://t.co/3CPH78Sfvw via @ShoChandra https://t.co/JFhQ7HFN69
1052,12.0,0,"RT @TheFive: ""@POTUS being unpredictable is a big asset, North Korea knew exactly what President Obama was going to do.""- @jessebwatters"
1053,0.0,0,RT @AmbJohnBolton: Our country & civilians are vulnerable today because @BarackObama did not believe in national missile defense. Let’s nev…
1054,4.0,0,#GodBlessTheUSA🇺🇸 https://t.co/Fkq2gJQOKk
1055,12.0,0,"Senator Mitch McConnell said I had ""excessive expectations,"" but I don't think so. After 7 years of hearing Repeal & Replace, why not done?"
1056,0.0,0,"...Hopefully we will never have to use this power, but there will never be a time that we are not the most powerful nation in the world!"
1057,0.0,0,My first order as President was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before....
1058,14.0,0,"RT @foxandfriends: President Trump vows America will respond to North Korean threats with ""fire & fury"" in a warning to the rogue nation ht…"
1059,0.0,0,"RT @foxandfriends: France vehicle attack leaves at least six soldiers injured

https://t.co/bm7gevcQi2"
1060,14.0,0,RT @foxandfriends: Trump vows U.S. 'power' will meet North Korean threat https://t.co/od7Ohr51XD
1061,0.0,0,RT @foxandfriends: Millions of gallons of Mexican waste threaten Border Patrol agents https://t.co/yGAq4IgHOs
1062,0.0,0,"RT @foxandfriends: U.S. Air Force jets take off from Guam for training, ensuring they can 'fight tonight' https://t.co/E4EGIyNSHP"
1063,0.0,0,"RT @TheFive: ""Media bias is not just about what they report, it's also about what they don't report.""-@jessebwatters #thefive"
1064,10.0,0,Senator Luther Strange has done a great job representing the people of the Great State of Alabama. He has my complete and total endorsement!
1065,0.0,0,RT @FoxNews: Jobs added during @POTUS' time in office. https://t.co/zD0FkFvHVx
1066,0.0,0,"After 200 days, rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!"
1067,0.0,0,E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.
1068,0.0,0,"After many years of failure,countries are coming together to  finally address the dangers posed by North Korea. We must be tough & decisive!"
1069,0.0,0,"I will be holding a major briefing on the Opioid crisis, a major problem for our country, today at 3:00 P.M. in Bedminster, N.J."
1070,0.0,0,"RT @foxandfriends: OPIOID CRISIS: Worse than we thought, with a new study showing overdose deaths were under reported https://t.co/27kLJKRX…"
1071,0.0,0,RT @foxandfriends: Anthem announces it will withdraw from ObamaCare Exchange in Nevada https://t.co/d0CxeHQKwz
1072,0.0,0,RT @foxandfriends: U.S. spy satellites detect North Korea moving anti-ship cruise missiles to patrol boat https://t.co/BPFXsLffgy
1073,0.0,0,"I think Senator Blumenthal should take a nice long vacation in Vietnam, where he lied about his service, so he can at least say he was there"
1074,12.0,0,"How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?"
1075,0.0,0,The Fake News Media will not talk about the importance of the United Nations Security Council's 15-0 vote in favor of sanctions on N. Korea!
1076,10.0,0,RT @realDonaldTrump: On #PurpleHeartDay💜I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA🇺🇸 htt…
1077,10.0,0,On #PurpleHeartDay💜I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA🇺🇸 https://t.co/QmfdLSLp6p
1078,0.0,0,"...conquests, how brave he was, and it was all a lie. He cried like a baby and begged for forgiveness like a child. Now he judges collusion?"
1079,0.0,0,Never in U.S.history has anyone lied or defrauded voters like Senator Richard Blumenthal. He told stories about his Vietnam battles and....
1080,0.0,0,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a  phony Vietnam con artist!
1081,0.0,0,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.
1082,0.0,0,"Hard to believe that with 24/7 #Fake News on CNN, ABC, NBC, CBS, NYTIMES & WAPO, the Trump base is getting stronger!"
1083,14.0,0,"... Supreme Court pick, economic enthusiasm, deregulation & so much more have driven the Trump base even closer together. Will never change!"
1084,0.0,0,"...and West Virginia. The fact is the Fake News Russian collusion story, record Stock Market, border security, military strength, jobs....."
1085,0.0,0,"The Trump base is far bigger &  stronger than ever before (despite some phony Fake News polling). Look at rallies in Penn, Iowa, Ohio......."
1086,12.0,0,"The failing @nytimes, which has made every wrong prediction about me including my big election win (apologized), is totally inept!"
1087,7.0,0,Just completed call with President Moon of South Korea. Very happy and impressed with 15-0 United Nations vote on North Korea sanctions.
1088,0.0,0,"The Fake News refuses to report the success of the first 6 months: S.C., surging economy & jobs,border & military security,ISIS & MS-13 etc."
1089,4.0,0,RT @IvankaTrump: The Administration is committed to supporting military spouses in the workforce. Thanks Kim for sharing your story! https:…
1090,5.0,0,MAKE AMERICA GREAT AGAIN! https://t.co/g4ELhh9joH
1091,0.0,0,United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.
1092,4.0,0,Thank you Nicole! https://t.co/KlWN05uFOx
1093,10.0,0,"After many years of LEAKS going on in Washington, it is great to see the A.G. taking action! For National Security, the tougher the better!"
1094,7.0,0,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!
